"armor","artist","attack","cardClass","classes__001","classes__002","classes__003","collectible","collectionText","cost","dbfId","faction","entourage__001","entourage__002","entourage__003","entourage__004","entourage__005","entourage__006","entourage__007","entourage__008","entourage__009","entourage__010","durability","elite","flavor","hideStats","howToEarn","howToEarnGolden","health","id","mechanics__001","mechanics__002","mechanics__003","mechanics__004","multiClassGroup","name","questReward","playRequirements__REQ_CANNOT_PLAY_THIS","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_SECRETS","playRequirements__REQ_FROZEN_TARGET","playRequirements__REQ_SECRET_ZONE_CAP_FOR_NON_SECRET","playRequirements__REQ_FRIENDLY_MINIONS_OF_RACE_DIED_THIS_GAME","playRequirements__REQ_DRAG_TO_PLAY","playRequirements__REQ_MINIMUM_TOTAL_MINIONS","playRequirements__REQ_DAMAGED_TARGET","playRequirements__REQ_WEAPON_EQUIPPED","playRequirements__REQ_MINION_SLOT_OR_MANA_CRYSTAL_SLOT","playRequirements__REQ_HERO_TARGET","playRequirements__REQ_LEGENDARY_TARGET","playRequirements__REQ_FRIENDLY_MINION_DIED_THIS_GAME","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_MINIONS","playRequirements__REQ_NUM_MINION_SLOTS","playRequirements__REQ_TARGET_MAX_ATTACK","overload","playRequirements__REQ_FRIENDLY_TARGET","playRequirements__REQ_TARGET_FOR_COMBO","playRequirements__REQ_MINIMUM_ENEMY_MINIONS","playRequirements__REQ_ENEMY_TARGET","race","playRequirements__REQ_MINION_TARGET","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_NO_3_COST_CARD_IN_DECK","playRequirements__REQ_MUST_TARGET_TAUNTER","playRequirements__REQ_STEALTHED_TARGET","playRequirements__REQ_NONSELF_TARGET","playRequirements__REQ_TARGET_IF_AVAILABE_AND_ELEMENTAL_PLAYED_LAST_TURN","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_DRAGON_IN_HAND","playRequirements__REQ_TARGET_IF_AVAILABLE","playRequirements__REQ_TARGET_MIN_ATTACK","playRequirements__REQ_TARGET_WITH_DEATHRATTLE","playRequirements__REQ_TARGET_TO_PLAY","playRequirements__REQ_UNDAMAGED_TARGET","playRequirements__REQ_TARGET_WITH_RACE","rarity","referencedTags__001","referencedTags__002","referencedTags__003","referencedTags__004","set","spellDamage","targetingArrowText","text","type"
"","Max Greck","","DRUID","","","","True","","4","47063","","","","","","","","","","","","","","We didn't actually fire the guy who named Dark Wispers.","","","","","GIL_553","","","","","","Wispering Woods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GILNEAS","","","[x]Summon a 1/1 Wisp for\neach card in your hand.","SPELL"
"","Tyler West Studio","5","ROGUE","","","","True","","6","47071","","","","","","","","","","","","","","She was an ordinary castaway... until she found that cursed volleyball.","","","","3","GIL_557","DEATHRATTLE","RUSH","","","","Cursed Castaway","","","","","","","","","","","","","","","","","","","","","","","PIRATE","","","","","","","","","","","","","","RARE","COMBO","","","","GILNEAS","","","<b>Rush</b>\n<b>Deathrattle:</b> Draw a <b>Combo</b> card from your deck.","MINION"
"","Luca Zontini","2","NEUTRAL","","","","True","","1","47072","","","","","","","","","","","","","","A face only a druid could love.","","","","1","GIL_558","LIFESTEAL","","","","","Swamp Leech","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","COMMON","","","","","GILNEAS","","","<b>Lifesteal</b>","MINION"
"","Ivan Fomin","3","NEUTRAL","","","","True","","3","47077","","","","","","","","","","","","","","""Oh hi bark.""","","","","4","GIL_561","BATTLECRY","","","","","Blackwald Pixie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","GILNEAS","","","<b>Battlecry:</b> Refresh your Hero Power.","MINION"
"","Tyler West Studio","1","HUNTER","","","","True","","5","47078","","","","","","","","","","","","","","It aspires to be a Vilebrood Dancer, but it has eight left feet.","","","","3","GIL_562","POISONOUS","RUSH","","","","Vilebrood Skitterer","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","COMMON","","","","","GILNEAS","","","<b>Poisonous</b>\n<b>Rush</b>","MINION"
"","Konstantin Turovec","4","WARLOCK","","","","True","","5","47085","","","","","","","","","","","","","","The itsy bitsy spiders climbed up the village wall. Then came the witch and the spiders ate them all.","","","","6","GIL_565","BATTLECRY","","","","","Deathweb Spider","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","EPIC","LIFESTEAL","","","","GILNEAS","","","<b>Battlecry:</b> If your hero\ntook damage this turn, gain <b>Lifesteal</b>.","MINION"
"","Mauricio Herrera","","DRUID","","","","True","","3","47117","","","","","","","","","","","","","","The gates to the Gilnean pet cemetary MUST remain locked at all times.","","","","","GIL_571","","","","","","Witching Hour","","","","","","20","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","Summon a random friendly Beast that died this game.","SPELL"
"","Anton Zemskov","","HUNTER","","","","True","","2","47128","","","","","","","","","","","","","","MISSING: One giant rat. Please return to King Togwaggle.","","","","","GIL_577","SECRET","","","","","Rat Trap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GILNEAS","","","[x]<b>Secret:</b> After your\nopponent plays three\ncards in a turn, summon\na 6/6 Rat.","SPELL"
"","James Ryman","6","NEUTRAL","","","","True","","7","47131","","","","","","","","","","","","","True","""1 minion… ah, ah, ah! 2 minions… ah, ah, ah! 3 minions… ah, ah, ah!""","","","","6","GIL_578","BATTLECRY","","","","","Countess Ashmore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","DEATHRATTLE","LIFESTEAL","RUSH","","GILNEAS","","","[x]<b>Battlecry:</b> Draw a <b>Rush</b>,\n<b>Lifesteal</b>, and <b>Deathrattle</b>\ncard from your deck.","MINION"
"","Arthur Gimaldinov","1","WARRIOR","","","","True","","1","47133","","","","","","","","","","","","","","When he was younger, he was the town crybaby.","","","","2","GIL_580","BATTLECRY","","","","","Town Crier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","RUSH","","","","GILNEAS","","","<b>Battlecry:</b> Draw a <b>Rush</b> minion from your deck.","MINION"
"","Brian Despain","2","NEUTRAL","","","","True","","4","47134","","","","","","","","","","","","","","The secret is glue.","","","","4","GIL_581","BATTLECRY","","","","","Sandbinder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GILNEAS","","","<b>Battlecry:</b> Draw an Elemental from your deck.","MINION"
"","Matt Dixon","2","SHAMAN","","","","True","","4","47138","","","","","","","","","","","","","","When regular totem hours won't cut it.","","","","3","GIL_583","BATTLECRY","TAUNT","","","","Totem Cruncher","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","EPIC","","","","","GILNEAS","","","<b>Taunt</b>\n<b>Battlecry:</b> Destroy your Totems. Gain +2/+2 for each destroyed.","MINION"
"","Ursula Dorada","3","NEUTRAL","","","","True","","4","47142","","","","","","","","","","","","","","She rids villages of annoying pests, like rats and children.","","","","3","GIL_584","BATTLECRY","","","","","Witchwood Piper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","[x]<b>Battlecry:</b> Draw the lowest\nCost minion from your deck.","MINION"
"","Alex Horley Orlandelli","","SHAMAN","","","","True","","2","47152","","","","","","","","","","","","","","Or it might not.","","","","","GIL_586","","","","","","Earthen Might","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","RARE","","","","","GILNEAS","","","[x]Give a minion +2/+2.\nIf it's an Elemental, add\na random Elemental\nto your hand.","SPELL"
"","Nutchapol Thitinunthakorn","3","PALADIN","","","","True","","8","47201","","","","","","","","","","","","4","","Silver’s malleability limits its utility as an edged weapon. On the other hand... SHINY!","","","","","GIL_596","TRIGGER_VISUAL","","","","","Silver Sword","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","After your hero attacks, give your minions +1/+1.","WEAPON"
"","J. Axer","6","ROGUE","","","","True","","8","47211","","","","","","","","","","","","","True","Those who cannot remember their card history are doomed to repeat it.","","","","6","GIL_598","BATTLECRY","","","","","Tess Greymane","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","GILNEAS","","","[x]<b>Battlecry:</b> Replay every card\nfrom another class you've\nplayed this game <i>(targets\nchosen randomly)</i>.","MINION"
"","Jason Kang","","SHAMAN","","","","True","","0","47222","","","","","","","","","","","","","","The material components for this spell are wool socks and a rug.","","","","","GIL_600","AFFECTED_BY_SPELL_POWER","OVERLOAD","","","","Zap!","","","","","","","","","","","","","","","","","","1","","","","","","0","","","","","","","","","","0","","","COMMON","","","","","GILNEAS","","","Deal $2 damage to a minion. <b>Overload:</b> (1)","SPELL"
"","Arthur Bozonnet","4","NEUTRAL","","","","True","","4","47241","","","","","","","","","","","","","","A popular local alternative to bananas.","","","","4","GIL_601","BATTLECRY","","","","","Scaleworm","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","RARE","RUSH","","","","GILNEAS","","","<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Rush</b>.","MINION"
"","Tyler West Studio","2","HUNTER","","","","True","","4","47256","","","","","","","","","","","","","","Not all spiders are born poisonous. That's where he comes in.","","","","4","GIL_607","TRIGGER_VISUAL","","","","","Toxmonger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","POISONOUS","","","","GILNEAS","","","[x]Whenever you play a 1-Cost\nminion, give it <b>Poisonous</b>.","MINION"
"","Konstantin Turovec","2","HUNTER","","","","True","","2","47930","","","","","","","","","","","","","","""Shh! You're going to start a howl!""","","","","1","GIL_607t","ECHO","RUSH","","","","Hunting Mastiff","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","COMMON","","","","","GILNEAS","","","<b>Echo</b>\n<b>Rush</b>","MINION"
"","Kerem Beyit","1","WARLOCK","","","","True","","1","47262","","","","","","","","","","","","","","<i>This</i> wood imp. Stop asking!","","","","1","GIL_608","DEATHRATTLE","STEALTH","","","","Witchwood Imp","","","","","","","","","","","","","","","","","","","","","","","DEMON","","","","","","","","","","","","","","COMMON","","","","","GILNEAS","","","[x]<b>Stealth</b>\n<b>Deathrattle:</b> Give a random\n  friendly minion +2 Health.","MINION"
"","Charlene Le Scanff","1","NEUTRAL","","","","True","","3","47287","","","","","","","","","","","","","","""Aww, I love it! It even kinda looks like me.""","","","","1","GIL_614","BATTLECRY","DEATHRATTLE","","","","Voodoo Doll","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0","","","","","","EPIC","","","","","GILNEAS","","Curse a minion.","<b>Battlecry:</b> Choose a minion. <b>Deathrattle:</b> Destroy the chosen minion.","MINION"
"","Jim Nelson","4","NEUTRAL","","","","True","","8","47292","","","","","","","","","","","","","","No use crying over split Festeroot,","","","","4","GIL_616","DEATHRATTLE","","","","","Splitting Festeroot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GILNEAS","","","<b>Deathrattle:</b> Summon two 2/2 Splitting Saplings.","MINION"
"","Jomaro Kindred","3","WARLOCK","","","","True","","6","47295","","","","","","","","","","","","","True","Summon an unlimited* number of minions!**\n*Six\n**Wisps","","","","7","GIL_618","AURA","","","","","Glinda Crowskin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","ECHO","","","","GILNEAS","","","Minions in your hand have <b>Echo</b>.","MINION"
"","J. Axer","2","NEUTRAL","","","","True","","5","47298","","","","","","","","","","","","","True","The children were puzzled by the scratches covering the insides of their toy-boxes.","","","","6","GIL_620","TRIGGER_VISUAL","","","","","Dollmaster Dorian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","GILNEAS","","","Whenever you draw a minion, summon a 1/1 copy of it.","MINION"
"","Slawomir Maniak","3","NEUTRAL","","","","True","","4","47343","","","","","","","","","","","","","","In a pinch, he'll also settle for Holy Water: Zero.","","","","3","GIL_622","BATTLECRY","","","","","Lifedrinker","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","[x]<b>Battlecry:</b> Deal 3 damage to\nthe enemy hero. Restore\n3 Health to your hero.","MINION"
"","Alex Alexandrov","3","NEUTRAL","","","","True","","5","47346","","","","","","","","","","","","","","You know what they say about people with big hands? Small bears.","","","","12","GIL_623","BATTLECRY","TAUNT","","","","Witchwood Grizzly","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","[x]<b>Taunt</b>\n<b>Battlecry:</b> Lose 1 Health\nfor each card in your\nopponent's hand.","MINION"
"","Anton Zemskov","3","NEUTRAL","","","","True","","4","47348","","","","","","","","","","","","","","Listen to the mew-sic of the night.","","","","3","GIL_624","BATTLECRY","","","","","Night Prowler","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","<b>Battlecry:</b> If this is the only minion in the battlefield, gain +3/+3.","MINION"
"","Andrew Hou","3","PALADIN","","","","True","","4","47405","","","","","","","","","","","","","","""Who are you? Eh, none of my business.""","","","","4","GIL_634","BATTLECRY","DEATHRATTLE","","","","Bellringer Sentry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","SECRET","","","","GILNEAS","","","<b>Battlecry and Deathrattle:</b> Put a <b>Secret</b> from your deck into the battlefield.","MINION"
"","Jakub Kasper","2","PALADIN","","","","True","","2","47416","","","","","","","","","","","","","","Fly like an eagle, drop like a rock.","","","","2","GIL_635","BATTLECRY","","","","","Cathedral Gargoyle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","DIVINE_SHIELD","TAUNT","","","GILNEAS","","","<b>Battlecry:</b> If you're holding a Dragon, gain <b>Taunt</b> and <b>Divine Shield</b>.","MINION"
"","Mauricio Herrera","","DRUID","","","","True","","3","47423","","","","","","","","","","","","","","Have you ever heard the wolf cry to the blue corn moon?","","","","","GIL_637","","","","","","Ferocious Howl","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","COMMON","","","","","GILNEAS","","","Draw a card.\nGain 1 Armor for each card in your hand.","SPELL"
"","Alex Konstad","4","MAGE","","","","True","","5","47429","","","","","","","","","","","","","","Experts worry that curios are a gateway to face-collecting.","","","","4","GIL_640","TRIGGER_VISUAL","","","","","Curio Collector","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","Whenever you draw a card, gain +1/+1.","MINION"
"","Konstantin Turovec","5","MAGE","","","","True","","5","47438","","","","","","","","","","","","","","Next step: Marshmallow elementals.","","","","5","GIL_645","BATTLECRY","","","","","Bonfire Elemental","","","","","","","","","","","","","","","","","","","","","","","ELEMENTAL","","","","","","","","","","","","","","RARE","","","","","GILNEAS","","","<b>Battlecry:</b> If you played an Elemental last turn, draw a card.","MINION"
"","Zoltan Boros","4","NEUTRAL","","","","True","","5","47439","","","","","","","","","","","","","","Most mechs are pretty chill, but this one is all wound up.","","","","4","GIL_646","","","","","","Clockwork Automaton","","","","","","","","","","","","","","","","","","","","","","","MECHANICAL","","","","","","","","","","","","","","COMMON","","","","","GILNEAS","","","Double the damage and healing of your Hero Power.","MINION"
"","Matt Dixon","4","NEUTRAL","","","","True","","5","47458","","","","","","","","","","","","","","Empty your pockets, I know you’ve got a Wandering Monster in there!","","","","6","GIL_648","BATTLECRY","","","","","Chief Inspector","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","SECRET","","","","GILNEAS","","","<b>Battlecry:</b> Destroy all enemy <b>Secrets</b>.","MINION"
